ID;Text;Question;Answer
3688;Norteamérica registró unos ingresos inferiores como consecuencia de la finalización del contrato de venta de equipos en Ontario, si bien se vio compensado por un buen crecimiento subyacente y una positiva cifra de ventas de equipos de inspección en California.;¿Qué motivo explica que Norteamérica registrara unos ingresos inferiores?;la finalización del contrato de venta de equipos en Ontario
2317;Creo que el enfoque y metodología del programa planteados por GTI son apropiados porque aprendes distintas habilidades que son necesarias para abordar con éxito el día a día de esta profesión.;¿Por qué el enfoque y la metodología del programa son apropiados?;aprendes distintas habilidades que son necesarias para abordar con éxito el día a día de esta profesión
1386;El gasto por impuesto disminuye significativamente debido a las reformas fiscales acometidas en diversos países dentro de la tendencia general a la reducción de tipos impositivos para aumentar la competitividad.;¿Cuál es la razón de que el gasto por impuesto disminuya significativamente?;las reformas fiscales acometidas en diversos países dentro de la tendencia general a la reducción de tipos impositivos para aumentar la competitividad
4359;Estos análisis señalan que el 85% de los casos fueron causados porque el proveedor utilizó productos químicos no permitidos por el programa The List, by Inditex y/o a los que no se les habían aplicado los adecuados controles previos al proceso de fabricación.;¿Qué provocó que los análisis señalen que el 85% de los casos fueron causados?;el proveedor utilizó productos químicos no permitidos por el programa The List, by Inditex y/o a los que no se les habían aplicado los adecuados controles previos al proceso de fabricación
4230;Igualmente, el Banco comunicó mediante hecho relevante a la CNMV el día 17 de octubre de 2013 una actualización de los titulares y de la distribución de las acciones incluidas en la sindicación como consecuencia de una reorganización empresarial efectuada por uno de los miembros del pacto.;¿Qué consecuencias tuvo la reorganización empresarial que llevó a cabo uno de los miembros del pacto?;el Banco comunicó mediante hecho relevante a la CNMV el día 17 de octubre de 2013 una actualización de los titulares y de la distribución de las acciones incluidas en la sindicación
2726;El entorno fuertemente competitivo de 2015 continuó en 2016, un año en el que el aumento de la oferta de los aviones de carga y las flotas de pasaje de última generación superó una demanda de transporte general de mercancías que se mostró plana. 2016 comenzó con fuerza, a pesar de unas bases de comparación relativamente altas debido a los efectos beneficiosos de la huelga portuaria de la costa oeste de Estados Unidos durante el primer trimestre de 2015. Durante el segundo y el tercer trimestre, la demanda descendió considerablemente y presionó con fuerza el yield, antes de mejorar ligeramente en el punto de máxima actividad del cuarto trimestre del año.;¿A qué se atribuye que 2006 empezase con fuerza pese a unas bases de comparación relativamente altas?;los efectos beneficiosos de la huelga portuaria de la costa oeste de Estados Unidos durante el primer trimestre de 2015
4120;Los clientes digitales alcanzan los 4,6 millones, gracias a la mejora continua de la oferta digital.;¿A qué se debe que los clientes digitales alcancen los 4,6 millones?;la mejora continua de la oferta digital
2823;Como consecuencia de la aplicación de la NIIF 5, se presenta en la Cuenta de Pérdidas y Ganancias Consolidada el resultado procedente de las operaciones interrumpidas en una única línea separada del resto y se presenta del mismo modo la información comparativa del periodo anterior.;¿Qué efecto ha tenido la aplicación de la NIIF 5?;se presenta en la Cuenta de Pérdidas y Ganancias Consolidada el resultado procedente de las operaciones interrumpidas en una única línea separada del resto y se presenta del mismo modo la información comparativa del periodo anterior
1036;Cabe destacar que tanto las incidencias detectadas a través de los RCA como las soluciones aportadas a las instalaciones se emplean para retroalimentar los programas de intervención en la fabricación: Ready to Manufacture y The List by Inditex, con lo que se asegura una mejora continua de los mismos.;¿Qué efecto tienen que tanto las incidencias detectadas a través de los RCA como las soluciones aportadas a las instalaciones se empleen para retroalimentar los programas de intervención en la fabricación: Ready to Manufacture y The List by Inditex?;se asegura una mejora continua de los mismos
1531;Igualmente, el Banco comunicó mediante hecho relevante a la CNMV el día 17 de octubre de 2013 una actualización de los titulares y de la distribución de las acciones incluidas en la sindicación, como consecuencia de una reorganización empresarial efectuada por uno de los miembros del pacto.;¿Cuál ha sido la consecuencia de una reorganización empresarial efectuada por uno de los miembros del pacto?;el Banco comunicó mediante hecho relevante a la CNMV el día 17 de octubre de 2013 una actualización de los titulares y de la distribución de las acciones incluidas en la sindicación
3339;El número de horas de programación subtitulada ha descendido un 23% en 2014, como consecuencia de la reducción de canales.;¿Cuál ha sido la consecuencia de la reducción de canales?;El número de horas de programación subtitulada ha descendido un 23% en 2014
3211;Se está comenzando a trabajar en la metodología del NPS (Net Promoter Score) de cara a lanzamientos, campañas, mejora de servicios y en el propio día a día, ayudando a adaptar los procesos, guiando los esfuerzos hacia el cumplimiento de los objetivos estratégicos de la compañía, gracias a la integración de este feedback en la toma de decisiones.;¿Qué consecuencias ha tenido la integración del feedback en la toma de decisiones?;Se está comenzando a trabajar en la metodología del NP ( ) cara lanzamiento campañas mejora de servicios y en el propio día a día, ayudando a adaptar los procesos, guiando los esfuerzos hacia el cumplimiento de los objetivos estratégicos de la compañía
1930;Gracias a una campaña conjunta de consejos y diversas acciones, conocemos algunos mitos, beneficios y usos de una de las frutas más reconocidas de nuestro país: el plátano de Canarias. 7.3.6.;¿Qué efecto ha tenido una campaña conjunta de consejos y diversas acciones?;conocemos algunos mitos, beneficios y usos de una de las frutas más reconocidas de nuestro país: el plátano de Canarias
2015;La adquisición por el Grupo de acciones propias se presenta por el coste de adquisición de forma separada como una minoración del patrimonio neto del balance de situación consolidado, no reconociéndose resultado alguno como consecuencia de las transacciones realizadas con las mismas.;¿Qué han supuesto las transacciones adquiridas por el Grupo?;una minoración del patrimonio neto del balance de situación consolidado
2828;La sostenibilidad de la cadena de suministro es una expectativa de los grupos de interés y una responsabilidad que la empresa asume como propia y por ello, lleva más de diez años trabajando para asegurar las condiciones de los trabajadores de las instalaciones necesarias para la producción de sus artículos incluyendo herramientas como el Código de Conducta de Fabricantes y Proveedores y el Programa de Cumplimiento.;¿Qué consecuencia se deriva del hecho de que la sostenibilidad de la cadena de suministro sea una expectativa de los grupos de interés y una responsabilidad que la empresa asume como propia?;lleva más de diez años trabajando para asegurar las condiciones de los trabajadores de las instalaciones necesarias para la producción de sus artículos incluyendo herramientas como el Código de Conducta de Fabricantes y Proveedores y el Programa de Cumplimiento
49;El objetivo último del Grupo ACS es implantar una cultura de prevención que permita alcanzar la accidentabilidad cero. El cumplimiento de este objetivo se encuentra cada vez más cerca gracias al trabajo de los servicios de prevención, y el compromiso de los trabajadores, proveedores, contratistas y empresas colaboradoras.;¿A qué se debe el cumplimiento del objetivo de accidentabilidad cero?;Grupo implantar una cultura de prevención que trabajo de los servicios de prevención, y el compromiso de los trabajadores, proveedores, contratistas y empresas colaboradoras
582;Esta línea de la cuenta ha sido más elevada en el presente ejercicio porque hemos reforzado el balance y tenemos algunos cargos mayores de los habituales, principalmente en Brasil y Reino Unido.;¿Por qué motivo ha sido esta línea de la cuenta más elevada en el presente ejercicio? ;hemos reforzado el balance y tenemos algunos cargos mayores de los habituales, principalmente en Brasil y Reino Unido
1155;El 2011 fue un año importante para Meliá ya que procedimos a renovar nuestra marca corporativa, evolucionando de Sol Meliá a Meliá Hotels International.;¿Por qué 2011 fue un año importante para Meliá?;procedimos a renovar nuestra marca corporativa, evolucionando de Sol Meliá Meliá Hotels International
2106;Estos resultados se alcanzaron gracias a un importante crecimiento en los niveles de ocupación (70,4% de promedio anual) y la apertura del Meliá Jardines del Rey (1.176 habitaciones), último hotel incorporado al portfolio de la Compañía a finales del 2014.;¿Gracias a qué Meliá ha conseguido alcanzar estos resultados?;un importante crecimiento en los niveles de ocupación (70,4% de promedio anual) y la apertura del Meliá Jardines del Rey (1.176 habitaciones) finales del 2014
1192;Adicionalmente, algunas de las economías emergentes más relevantes (como Brasil, India o Rusia) crecen por debajo de su potencial debido a los bajos precios de las materias primas y a sus diﬁcultades para acelerar inversiones en este contexto.;¿A qué se debe que algunas economías emergentes más relevantes crezcan por debajo de su potencial?;los bajos precios de las materias primas y a sus [UNK] para acelerar inversiones en este contexto
4235;Con un Atresmedia ha superado la recesión publicitaria y económica gracias a su capacidad para adaptarse a un entorno socioeconómico y legislativo en permanente cambio, al diseño de nuevas líneas de negocio, a la mejora en la gestión y a una gran dosis de innovación.;¿Qué factores han contribuido a que Atresmedia haya superado la recesión publicitaria y económica?;su capacidad para adaptarse a un entorno socioeconómico y legislativo en permanente cambio, al diseño de nuevas líneas de negocio, a la mejora en la gestión y a una gran dosis de innovación
1507;La búsqueda de la calidad y la diferenciación debe ser una prioridad para toda la cadena de valor, ya que solo una estrategia que priorice valor sobre volumen garantiza una distribución justa de los ingresos entre todos los eslabones de dicha cadena.;¿Por qué la búsqueda de la calidad y la diferenciación debe ser una prioridad para toda la cadena de valor?;solo una estrategia que priorice valor sobre volumen garantiza una distribución justa de los ingresos entre todos los eslabones de dicha cadena
4145;"España presenta el mejor dato histórico en la satisfacción de sus clientes. Por una parte, a consecuencia de su propuesta ""Más por Más"", que actualiza tarifas incluyendo más contenido en su oferta y, por otra parte, derivado de la mejora de los procesos, que han incrementado la agilidad en la atención y resolución en los puntos de contacto.";¿A raíz de qué ha presentado España el mejor dato histórico en la satisfacción de sus clientes?;"su propuesta ""Más por Más"", que actualiza tarifas incluyendo más contenido en su oferta la mejora de los procesos, que han incrementado la agilidad en la atención y resolución en los puntos de contacto"
4083;La gestión de la cadena de proveedores forma parte de la gestión responsable y sostenible del negocio de Mediaset España. Por ello, la compañía promueve prácticas responsables dentro de su ámbito de influencia, trasladando el compromiso con estándares ambientales, sociales y éticos a su cadena de suministro.;¿Qué sucede a raíz de la gestión de la cadena de proveedores en la gestión responsable y sostenible del negocio de Mediaset España?;la compañía promueve prácticas responsables dentro de su ámbito de influencia, trasladando el compromiso con estándares ambientales, sociales y éticos a su cadena de suministro
517;Durante el año 2014, Openfinance ha validado la idoneidad de su solución tecnológica para los mercados chileno, mejicano y colombiano, al ser adquirida por cuatro relevantes instituciones financieras en dichos países, con lo que eleva a seis clientes su presencia en Latinoamérica y presenta unas prometedoras expectativas para 2015.;¿Por qué Openfinance presenta unas prometedoras expectativas para 2015?;Durante el año 2014, Openfinance ha validado la idoneidad de su solución tecnológica para los mercados chileno, mejicano y colombiano, al ser adquirida por cuatro relevantes instituciones financieras en dichos países eleva a seis clientes su presencia en Latinoamérica
1480;Cuidamos del futuro, también en términos de sostenibilidad, por ello Banco Sabadell dispone de una política ambiental, es firmante de los principales compromisos internacionales y promueve el compromiso global con el medio ambiente.;¿En qué se refleja el hecho de que se cuide del futuro, incluyendo el punto de vista de sostenibilidad?;Banco Sabadell dispone de una política ambiental, es firmante de los principales compromisos internacionales y promueve el compromiso global con el medio ambiente
100000754;El año 2018 fue un ejercicio de gran relevancia para los medios de pago en Bankia debido a la cantidad de proyectos puestos en marcha y por las cifras de negocio alcanzadas.;¿Qué hizo que el año 2018 fuese un ejercicio de gran relevancia para los medios de pago en Bankia?;la cantidad de proyectos puestos en marcha y por las cifras de negocio alcanzadas
4234;La inflación se situó en torno al 0% sin que surgieran signos de tensión salarial, por lo que el Banco de Inglaterra mantuvo el tipo de descuento en el 0,5%. El PIB de la eurozona aceleró su crecimiento.;¿Qué hizo que el Banco de Inglaterra mantuviera el tipo de descuento en el 0,5%?;La inflación se situó en torno al 0% sin que surgieran signos de tensión salarial
3194;El VaR proporciona una estimación de la pérdida máxima potencial que podría presentar una posición debido a un movimiento adverso, pero normal, de los factores de riesgo.;¿A qué se le atribuye que el VaR proporcione una estimación de la pérdida máxima potencial que puede presentar una posición?;un movimiento adverso, pero normal, de los factores de riesgo
352;En relación con los requerimientos legales que establece la Directiva MiFID II, sobre los conocimientos que deben tener los empleados que distribuyen información o asesoran sobre productos y servicios financieros en el ámbito europeo, destacan los 7.610 profesionales certificados oficialmente en España en las certificaciones EFPA (DAF/EIP, EFA y EFP), por lo que son más de 10.500 las certificaciones activas en BBVA, entre las que, además, hay que incluir CFA, FRM y CIA.;¿Qué implica la existencia de 7.610 profesionales certificados oficialmente en España en las certificaciones EFPA (DAF/EIP, EFA y EFP)?;son más de 10.500 las certificaciones activas en BBVA, entre las que, además, hay que incluir CFA, FRM y CIA
4451;A lo largo de 2016, gracias a la colaboración con Inditex, Cáritas ha consolidado 25 proyectos de economía social y 1.135 personas han mejorado su empleabilidad.;¿Qué efectos ha tenido la colaboración con Inditex?;Cáritas ha consolidado 25 proyectos de economía social y 1.135 personas han mejorado su empleabilidad
2281;La diversificación del negocio de Santander UK es cada vez mayor gracias al crecimiento de sus capacidades en el segmento de empresas, que permiten expandir la presencia en este mercado ampliando la gama de productos y servicios.;¿A qué se debe que la diversificación del negocio de Santander UK sea cada vez mayor?;crecimiento de sus capacidades en el segmento de empresas, que permiten expandir la presencia en este mercado ampliando la gama de productos y servicios
3517;Cumplimiento de los retos de la iniciativa Constantes y Vitales en 2016 Retos Nivel de cumplimiento Comentarios Impulsar un Pacto por la Ciencia. 50 % Debido a la situación política de España en 2016, sin un gobierno formado hasta el mes de noviembre, no ha sido posible poner en marcha este proyecto.;¿A qué se debe que no haya sido posible poner en marcha este proyecto?;la situación política de España en 2016, sin un gobierno formado hasta el mes de noviembre
899;Asimismo, se adquirió alguna pequeña cartera hipotecaria, con lo que Santander se consolida como la segunda entidad de crédito hipotecario del país.;¿Qué ha permitido a Santander consolidarse como la segunda entidad de crédito hipotecario del país?;se adquirió alguna pequeña cartera hipotecaria
3053;Asimismo, como consecuencia de las investigaciones realizadas por el CADE, otras autoridades, entre ellas el Ministerio Público Estadual de Sao Paulo-MP/SP, han iniciado procedimientos judiciales.;¿Por qué las autoridades brasileñas han iniciado procedimientos judiciales?;el CAD otras autoridades, entre ellas el Ministerio Público Estadual de Sao Paulo-MP/SP
520;En lo que respecta a los costes, los costes unitarios relacionados con el negocio de aerolíneas excluido el combustible mejoraron gracias a una mayor productividad y a las iniciativas en materia de proveedores, destacando especialmente las mejoras conseguidas en TI y la reducción de los gastos comerciales.;¿A qué se debe la mejora de los costes unitarios, excluido el combustible, relacionados con el negocio de aerolíneas? ;una mayor productividad y a las iniciativas en materia de proveedores, destacando especialmente las mejoras conseguidas en TI y la reducción de los gastos comerciales
2546;"Este cierre se enmarca en el ""Plan de cierre del Reino de España para la minería de carbón no competitiva"", pendiente de aprobación por la Comisión Europea, del que la Unidad de Producción Puertollano forma parte, por lo que en cualquier caso la finalización de la actividad debería llevarse a cabo con anterioridad al 31 de diciembre de 2018.";¿Por qué la finalización de la actividad debería llevarse a cabo con anterioridad al 31 de diciembre de 2018?;"Este cierre se enmarca en el ""Plan de cierre del Reino de España para la minería de carbón no competitiva"", pendiente de aprobación por la Comisión Europea, del que la Unidad de Producción Puertollano forma parte"
2116;Atresmedia Publicidad comparte este anhelo, por lo que ha invertido tiempo, dinero y recursos para poder aportar su granito de arena.;¿Cuál es la consecuencia de que Atresmedia Publicidad comparta este anhelo?;ha invertido tiempo, dinero y recursos para poder aportar su granito de arena
2503;Este crecimiento ha llegado a registrar hasta un 15% en Isla del Cielo gracias al reposicionamiento de sus viviendas.;¿Qué efecto ha tenido el reposicionamiento de sus viviendas?;Este crecimiento ha llegado a registrar hasta un 15% en Isla del Cielo
1910;Negocio Internacional Descripción del negocio En Negocio Internacional, la presencia del Banco se orienta a los mercados de especial interés para las empresas activas en comercio exterior, por lo que dispone de una extensa red de oficinas, filiales y entidades participadas en el extranjero para facilitar la operativa de los clientes en otros países.;¿Por qué se dispone de una gran red de oficinas, filiales y entidades participadas en el extranjero para facilitar la operativa de los clientes en otros países?;la presencia del Banco se orienta a los mercados de especial interés para las empresas activas en comercio exterior
983;El riesgo legal engloba, entre otros, la posibilidad de ser sancionado, multado U obligado a pagar daños punitivos como resultado de acciones del supervisor o de acuerdos privados entre las partes.;¿Cuál puede ser la causa de ser sancionado, multado u obligado a pagar daños punitivos?;acciones del supervisor o de acuerdos privados entre las partes
3861;Negocio global de contenidos de Atresmedia Licencias y merchandising La marca TOP CHEF se ha acercado a la audiencia gracias al acuerdo alcanzado con LIDL llevando a cabo nuevas acciones y productos con gran repercusión mediática.;¿A qué se debe que la marca TOP CHEF se haya acercado a la audiencia?;acuerdo alcanzado con LIDL llevando a cabo nuevas acciones y productos con gran repercusión mediática
533;Conocemos la importancia de las comunicaciones en la vida diaria de las personas. Este hecho cobra todavía más relevancia en situaciones de emergencia tales como desastres naturales, ataques informáticos o incendios, entre otros. Por este motivo, hemos definido un proceso mediante el cual monitorizamos diferentes variables para poder estar preparados ante cualquier situación adversa, estableciendo planes de contingencia previos y dando mayor resiliencia a nuestras infraestructuras. De este modo, podemos dar una respuesta rápida asegurando la continuidad de nuestro negocio, ofreciendo apoyo durante el proceso de recuperación o llevando nuestros servicios de comunicaciones a la población afectada.;¿Por qué han definido un proceso mediante el cual monitorizan diferentes variables para poder estar preparados ante cualquier situación adversa?;Este hecho cobra todavía más relevancia en situaciones de emergencia tales como desastres naturales, ataques informáticos o incendios, entre otros estableciendo planes de contingencia previos y dando mayor resiliencia a nuestras infraestructuras podemos dar una respuesta rápida asegurando la continuidad de nuestro negocio, ofreciendo apoyo durante el proceso de recuperación o llevan nuestros servicios comunicaciones la población da
2898;En este sentido los recursos de clientes en balance han aumentado un 1,5% en relación con el cierre del ejercicio 2015, presentando un saldo de 133.457 millones de euros, frente a un saldo de 131.489 millones de euros al cierre del año 2015. En el año 2016 se ha continuado con el movimiento de saldos desde depósitos a plazo a cuentas a la vista y a fondos de inversión, como resultado de la evolución decreciente de los tipos de interés. A 31 de diciembre de 2016 el saldo de las cuentas a la vista totalizaba 92.011 millones de euros (+8,8%), en detrimento de los depósitos a plazo que presentaron una caída del 13,3%.;La evolución decreciente de los tipos de interés, ¿qué ha provocado?;En el año 2016 se ha continuado con el movimiento de saldos desde depósitos a plazo a cuentas a la vista y a fondos de inversión 31 el saldo de las cuentas a la vista totalizaba 92.011 millones de euros +88%)
1168;El consumo de gasoil continúa en tendencia descendente debido al cambio de las calderas de gas natural.;¿A qué es debido que el consumo de gasoil continúe en tendencia descendente?;cambio de las calderas de gas natural
64;Indra contin concentrándose en la generación del management que el Plan Estratégico 2015-2018 requiere. La pertenencia al equipo de dirección de Indra implica el cumplimiento de distintos criterios tanto de negocio como de adecuación al perfil directivo. Por ello se monitorizan las capacidades directivas y se impulsan actuaciones para el desarrollo de líderes, con una gestión proactiva de la demanda y la oferta del talento directivo, en base a criterios de contribución y potencial. En este proceso es crítica la implicación directa de la Alta Dirección, realizando una reflexión continua y definiendo los planes de acción más adecuados en cada caso.;En Indra el equipo directivo debe cumplir diversos criterios de negocio y adecuación al perfil. ¿Esto qué implica?;se monitorizan las capacidades directivas y se impulsan actuaciones para el desarrollo de líderes, con una gestión proactiva de la demanda y la oferta del talento directivo, en base a criterios de contribución y potencial crítica la implicación directa de la Alta Dirección, realizando una reflexión continua y def los planes de acción más adecuados en cada
2754;En 2017, el negocio de extranjeros cobró impulso en la parte final del ejercicio, en especial como consecuencia de la reactivación del mercado inmobiliario para no residentes, que registró crecimientos importantes sobre todo en Canarias.;¿Qué efecto tuvo la reactivación del mercado inmobiliario para no residentes, que registró crecimientos importantes sobre todo en Canarias?;En 2017, el negocio de extranjeros cobró impulso en la parte final del ejercicio
4410;Nuestros productos premium clave también siguieron obteniendo resultados alentadores. Gracias a la combinación de una red sólida, una cartera de productos diversificada y nuestras ofertas a los clientes, conseguimos un porcentaje de productos premium del 20% este año.;¿Qué factores hicieron que consiguieran un porcentaje de productos premium del 20% este año?;la combinación de una red sólida, una cartera de productos diversificada y nuestras ofertas a los clientes
1332;Deuda financiera: debido al importe de la financiación externa (Nota 19), un cambio en los tipos de interés a la fecha de cierre no afectaría significativamente a los resultados consolidados. -Tasas de descuento: utilizadas para el cálculo del deterioro de valor de los activos fijos no corrientes (tangibles e intangibles), fondo de comercio y activos intangibles de vida útil indefinida (Nota 2.2.g).;¿Qué efecto tendría el importe de la financiación externa?;un cambio en los tipos de interés a la fecha de cierre no afectaría significativamente a los resultados consolidados
2957;El exceso de capacidad de China está marcando a los mercados de esta región, ya que las exportaciones, de más 3 millones de Tm, aproximadamente, obligan a mantener precios a niveles mínimos.;¿Por qué motivo el exceso de capacidad de China está marcando a los mercados de esta región?;las exportaciones, de más 3 millones de Tm, aproximadamente, obligan a mantener precios a niveles mínimos
2716;Esta transacción está pendiente de la aprobación concursal para su ejecución, por lo que no ha tenido impacto alguno en el ejercicio de 2015.;Que no haya tenido ningún impacto en el ejercicio de 2015, ¿por qué ha sido motivado?;Esta transacción está pendiente de la aprobación concursal para su ejecución
1579;Como resultado de estos esfuerzos, en 2014, más de 50 millones de prendas puestas en el mercado han sido fabricadas por proveedores con un uso eficiente de los recursos.;¿En qué han desembocado estos esfuerzos?;en 2014, más de 50 millones de prendas puestas en el mercado han sido fabricadas por proveedores con un uso eficiente de los recursos
1960;"Hemos cumplido todos los requisitos legales vigentes para cumplir con nuestro principio fundamental que es la transparencia y para facilitar los derechos y deberes de nuestros accionistas. Con motivo de la Junta General de la matriz, se promovió la participación de los accionistas habilitando en nuestra página web el voto electrónico, el foro electrónico de accionistas y tanto en la web como en la sede social de la compañía se puso a su disposición de los accionistas la siguiente información: Cuentas Anuales y Estados Financieros Individuales y Consolidados, Informes de Gestión, el Informe de Gobierno Corporativo, el Informe de remuneraciones y el Informe de los Auditores Externos; así como del resto de acuerdos que el Consejo propone para su aprobación, junto con los formularios para el voto por representación y a distancia, y el número total de acciones y derechos de voto en la fecha de la convocatoria de la Junta. Siguiendo la política y compromiso de retribuir convenientemente al accionista, en el mes de mayo se repartió un dividendo bruto de 0,802 euros por acción.";¿Que promovió la Junta General de la matriz?;"se promovió la participación de los accionistas habilitando en nuestra página web el voto electrónico, el foro electrónico de accionistas y tanto en la web como en la sede social de la compañía se puso a su disposición de los accionistas la siguiente información: Cuentas Anuales y Estados Financieros Individuales y Consolidados, Informes de Gestión, el Informe de Gobierno Corporativo, el Informe de remuneraciones y el Informe de los Auditores Externos; así como del resto de acuerdos que el Consejo propone para su aprobación, junto con los formularios para el voto por representación y a distancia, y el número total de acciones y derechos de voto en la fecha de la convocatoria de la Junta"
3056;El plan de incentivo anual (anual incentive plan) se centra principalmente en resultados financieros sólidos, por lo que su principal métrica es el beneficio de explotación antes de partidas excepcionales del Grupo. Se introdujo por primera vez a nivel del Grupo en el 2017 una métrica de satisfacción del cliente (Net Promoter Score, NPS), la cual revelará el progreso que estamos haciendo para satisfacer a nuestros clientes.;El plan de incentivo anual que se centra principalmente en resultados financieros sólidos, ¿qué implica?;que su principal métrica es el beneficio de explotación antes de partidas excepcionales del Grupo
3641;Los clientes de las aerolíneas se benefician de una red combinada más amplia para el transporte tanto de pasajeros como de mercancías y una mayor capacidad para invertir en productos y nuevos servicios gracias a la mejora de su solidez financiera.;¿En qué ha repercutido la mejora de la solidez financiera?;Los clientes de las aerolíneas se benefician de una red combinada más amplia para el transporte tanto de pasajeros como de mercancías y una mayor capacidad para invertir en productos y nuevos servicios
2992;"Las posibilidades que ofrece para las empresas son muchas; por ello, desde Telefónica ya integramos en gran medida esta filosofía en nuestras actividades, a través del reúso y reciclaje, pero además en nuestra cadena de valor a través de prácticas como compras bajas en carbono, el alquiler de terminales o el ecorating entre otros.";¿Qué consecuencias tiene la amplia oferta de posibilidades para las empresas?;desde Telefónica ya integramos en gran medida esta filosofía en nuestras actividades, a través del reúso y reciclaje, pero además en nuestra cadena de valor a través de prácticas como compras bajas en carbono, el alquiler de terminales o el ecorating entre otros
231;Gracias a la cabina SUYT, ofrecemos la oportunidad de participar en los procesos de selección de la compañía de una manera diferente y sorprendente.;¿Qué propicia la cabina SUYT?;ofrecemos la oportunidad de participar en los procesos de selección de la compañía de una manera diferente y sorprendente
439;En un análisis por área geográfica, se destacan los siguientes puntos sobre la evolución futura de los resultados: Indonesia: Indonesia es el destino asiático más relevante para la Compañía debido al número de habitaciones actualmente en operación.;¿A qué se debe que Indonesia sea el destino asiático más relevante para la Compañía? ;al número de habitaciones actualmente en operación
1528;Además, esta recomendación ha sido incorporada expresamente en los Estatutos Sociales, por lo que se trata de una norma de obligado cumplimiento para la entidad.;¿Qué implicación tiene el hecho de que esta recomendación haya sido incorporada expresamente en los Estatutos Sociales?;se trata de una norma de obligado cumplimiento para la entidad
230;Además, los datos correspondientes a la compra de energía de origen renovable y de emisiones de Scope 2 han variado con respecto a los datos reportados en el Informe de Gestión debido a que se ha identificado que existe más energía que proviene de fuentes renovables.;¿A qué se debe la variación de los datos de la compra de energía renovable y de emisiones de Scope 2 con respecto al Informe de Gestión?;que se ha identificado que existe más energía que proviene de fuentes renovables
140;En este caso, el impacto directo recogido en las cuentas de 2017 se ha estimado en 2,6 millones de euros, concentrado en los costes del basmati (que afecta especialmente al mercado europeo) ya que la variación de otras variedades de fragante se produjo al final de año con un nivel de alerta superior y, en todo caso, será objeto de las negociaciones con la distribución en 2018.;¿Por qué el impacto directo recogido en las cuentas de 2017 se ha estimado en 2,6 millones de euros, concentrado en los costes del basmati?;especialmente al mercado europeo la variación de otras variedades de fragante se produjo al final de año con un nivel de alerta superior y en será objeto de las negociaciones con la distribución en 2018
646;Para Grupo DIA, la franquicia se enmarca dentro de la estrategia de crecimiento orgánico, por lo que la relación y comunicación continua con sus franquiciados resulta capital para alcanzar la excelencia en el modelo. La compañía entiende a los franquiciados como los mejores embajadores de su marca, que aportan un conocimiento muy valioso y eficiente para gestionar el modelo de tiendas de proximidad que propone.;¿Qué supone para el Grupo DIA que la franquicia se enmarque dentro de la estrategia de crecimiento orgánico?;la relación y comunicación continua con sus franquiciados resulta capital para alcanzar la excelencia en el modelo
100000767;Además se produjo la venta de los activos de generación en el país, lo que para la generación convencional supuso una reducción en la capacidad instalada de 2.000 MW térmicos.;¿Qué consecuencia tuvo la venta de los activos de generación convencional en el país?;convencional una reducción en la capacidad instalada de 2.000 MW térmicos
182;Dada la naturaleza del negocio de Inditex, durante el ejercicio se diseñan y ponen a la venta miles de referencias, las cuales van rotando en función de la temporada y la demanda de los clientes, generando, en consecuencia, un elevado volumen de movimientos de las mismas.;¿Qué implica la naturaleza del negocio de Inditex?;durante el ejercicio se diseñan y ponen a la venta miles de referencias, las cuales van rotando en función de la temporada y la demanda de los clientes elevado volumen movimientos
4345;Con el objetivo de optimizar la asignación de capital, durante 2016, el área ha profundizado en el desarrollo de herramientas e indicadores para su seguimiento y, en consecuencia, su optimización.;¿Qué consecuencia ha tenido que durante 2016 el área haya profundizado en el desarrollo de herramientas e indicadores para su seguimiento?;optimizar la asignación de capital
3145;Las provisiones fueron inferiores respecto el año anterior, en concreto las provisiones por los préstamos personales sin garantía se redujeron en parte debido a la evolución favorable de la economía, una mejora de la calidad de los activos y el hecho de que en el 2014 se hicieron varios cargos extraordinarios por este concepto.;¿Qué hizo que las provisiones fueran inferiores respecto el año anterior y que, en concreto, las provisiones por los préstamos personales sin garantía se redujeran ;la evolución favorable de la economía, una mejora de la calidad de los activos y el hecho de que en el 2014 se hicieron varios cargos extraordinarios este
507;Si bien gracias a distintas medias llevadas a cabo, como el Plan de Eficiencia en centros logísticos y oficinas iniciado en 2015, se ha conseguido mejorar la eficiencia de las instalaciones, reduciendo el consumo de electricidad en los centros logísticos, sedes y fábricas propias por prenda puesta en el mercado en un 14% y con respecto a las ventas en un 9% en comparación con 2014;¿Qué ha supuesto la adopción de distintas medidas, como el Plan de Eficiencia en centros logísticos y oficinas?;la iciencia de las
3255;Por el contrario, el negocio norteamericano ha estado muy influido por la tensión de precios y la bajada de consumo derivada de las nuevas tendencias de dietas bajas en hidratos de carbono, consiguiendo revertir esta tendencia ya en la última parte del año gracias a la apuesta por las categorías sin gluten, quinoa, ancient grains y 150 calorías.;¿A qué se debe que en el negocio norteamericano se consiguiera revertir la tendencia negativa en la última parte del año?;tensión precio la bajada de consumo las nuevas tendencias de dietas bajas en hidratos de carbono la apuesta por las categorías sin gluten, quinoa, ancient grains y 150 calorías
3062;IRRADIA también permite la explotación de derechos a nivel internacional, gracias al acuerdo suscrito con EMI.;¿A qué se atribuye que IRRADIA también permita la explotación de derechos a nivel internacional? ;acuerdo suscrito con EMI
